order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD487940,ID0711331332,2019-07-23,Thompson,"[('Thunder line', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",8045,78.68,-37.80659489999999,144.95703669999997,15,6916.93,Winter,True,1.1074,five stars it is a great phone and it is a real pleasure to use and have,True
ORD356154,ID6167289315,2019-04-25,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610,64.62,-37.80886829999999,144.966779,25,2022.12,Autumn,False,1.1099,"great phone love it, camera is great.",True
ORD142753,ID0579503422,2019-04-21,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,39.01,-37.8138099,144.9497383,25,16704.01,Autumn,True,0.2667,"this is our third thunder. worth every penny. it's like having 3 household employees for a small flat rate. we keep them in the bedrooms and the living room. we can drop-in and use them as an intercom, listen to music, answer quick questions, alarms to wake up for school, etc.",True
ORD473808,ID0589708344,2019-04-09,Thompson,"[('Thunder line', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",7060,51.71,-37.8208189,144.9550615,0,7111.71,Autumn,False,1.1473,you get what you pay for phone wouldn't even turn on. i had to return it to digico for a refund.,False
ORD339741,ID2187983891,2019-08-30,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('pearTV', 2)]",22795,76.67,-37.81276079999999,144.96799840000003,25,17172.92,Winter,True,0.6636,bought this for my husband. he has really enjoyed it.,True
ORD355542,ID0282825831,2019-01-24,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Candle Inferno', 2)]",13950,75.21,-37.8033206,144.9511536,15,11932.71,Summer,False,1.1013,"excellent phone very smooth operation, camera quality is great, finger print reader work very well, screen resolution looks amazing, very sleek and modern design, easy access to sim card and sd card, would recommend.",True
ORD473727,ID0250774450,2019-01-13,Bakers,"[('Toshika 750', 1), ('iStream', 2), ('pearTV', 2), ('Alcon 10', 1)]",26190,82.09,-37.8166864,145.0134205,15,22343.59,Summer,False,1.7644,satisfied value money,True
ORD155316,ID0579980728,2019-06-14,Thompson,"[('Olivia x460', 2), ('Candle Inferno', 2)]",3310,61.59,-37.8084351,144.9430765,10,3040.59,Winter,True,0.5881,ppi too low for reading.. kinda regret getting it.. should've gotten a used ipad instead.,False
ORD317663,ID5402876182,2019-04-27,Nickolson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Universe Note', 2)]",9985,73.815,-37.8205838,144.97671619999997,15,8561.065,Autumn,False,0.6678,do not use this phone if you live in the us. this is a phone on the yemen android network and cannot be used in the us.,False
ORD309120,ID0131124746,2019-07-17,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,66.21,-37.8142714,144.9591922,10,3558.21,Winter,False,1.0303,this refurbished phone is as good as new- why spend additional bucks on new this refurbished phone is as good as new- why spend additional bucks on new? fully satisfied and happy to see the condition and performance of this phone and recommend chubbiestech - thumbs-up.,True
ORD098365,ID3146808094,2019-09-20,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2)]",6900,103.55,-37.8106201,144.9849928,10,6313.55,Spring,True,0.9032,this is a great product second one i purchase recomend it.,True
ORD388125,ID2133731379,2019-03-10,Thompson,"[('pearTV', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",21690,60.63,-37.8143652,144.9473851,10,19581.63,Autumn,True,0.1904,i would not recommend this to anyone. it won't load istream or if it does on rare occasion it won't run the program all the way thru. it tells you the we are unable to process this title at this time. try again later.  it is not the istream site cause i can stream it just fine on my computer.  its the infernostick. very disappointing.,False
ORD382077,ID0289597256,2019-02-09,Thompson,"[('Alcon 10', 2), ('iAssist Line', 1), ('Thunder line', 2)]",24485,85.68,-37.8116575,144.94825880000005,15,20897.93,Summer,True,0.1541,satisfied after month use i'm happily satisfied with my new phone,True
ORD233575,ID0781149269,2019-03-08,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('pearTV', 1), ('Toshika 750', 2)]",19700,119.955,-37.80220900000001,144.9424564,5,18834.955,Autumn,True,1.2335,value for money not too bad for the price it does what i need.,True
ORD484658,ID0777696327,2019-02-12,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",23010,97.43,-37.8059424,144.9570905,0,23107.43,Summer,True,1.1568,didn't have some of the features i was looking for. returned it the next day. may be good for others,True
ORD316698,ID2170946978,2019-02-18,Bakers,"[('Universe Note', 1), ('iStream', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",6790,63.02,-37.801799,144.9841714,10,6174.02,Summer,False,1.3338,silent calls can not hear voices when calls made or received,False
ORD074608,ID4716795515,2019-06-13,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",13755,66.39,-37.8190181,144.9526176,15,11758.14,Winter,False,0.8585,"great i receive perfet, great gadget",True
ORD238004,ID2347234663,2019-06-12,Nickolson,"[('Thunder line', 1), ('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 2)]",14020,79.6,-37.8210375,144.9821816,15,11996.6,Winter,True,1.1435,"recommended 100% excellent product, very good at relationship between quality vs price, recommended 100%",True
ORD365011,ID0419632516,2019-07-29,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 2)]",5180,78.2,-37.8158335,144.9846635,5,4999.2,Winter,True,1.134,look new the phone looked new! i even got the phone before the scheduled date. the charger is a slow charger but everything work great.,True
ORD183977,ID1148837663,2019-10-07,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1), ('pearTV', 1)]",14440,64.73,-37.80051210000001,144.9843609,5,13782.73,Spring,False,1.4243,waste of money! as i turned it on this is what came on the screen... dont waste ur money buying this!,False
ORD174885,ID6167441068,2019-05-27,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",15690,77.06,-37.81607800000001,144.9641487,10,14198.06,Autumn,True,0.5515,"overall a great product for a fair price the alcon that i received came as if it were brand new! really enjoying it and for the price that it is, i believe it’s worth the buy.",True
ORD185194,ID2766300598,2019-06-05,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 2), ('Alcon 10', 2)]",22780,56.43,-37.8021013,144.96962539999996,10,20558.43,Winter,False,1.836,"this is not a dual sim card phone only a single card slot, very disappointed",False
ORD116563,ID0349920103,2019-02-03,Bakers,"[('Universe Note', 2), ('iStream', 1), ('Thunder line', 2)]",11410,97.14,-37.81804810000001,145.0038283,0,11507.14,Summer,True,1.1726,"love my pixel as long as u buy from a reputable seller you're in a good shape. bought mine used for $250, what a steal! had a few scratches on the sides and signs of use, but otherwise perfectly functioning phone. great battery, great performance, great brand!!",True
ORD303437,ID4234880959,2019-06-21,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('iAssist Line', 2), ('Olivia x460', 2)]",25230,54.47,-37.80427750000001,144.96893630000002,0,25284.47,Winter,False,1.5947,"disappointing outcome it was advertised as an ""unlocked"" phone and good for any provider, however, it ended up being a phone for verizon and i have sprint.",False
ORD228744,ID1725216871,2019-12-26,Nickolson,"[('Toshika 750', 2), ('iStream', 2)]",8940,97.88,-37.8067646,144.9644611,5,8590.88,Summer,True,1.3909,good phone battery life is not that great but for the price is fair,True
ORD185032,ID3793626748,2019-07-03,Nickolson,"[('pearTV', 2), ('iAssist Line', 1)]",14845,66.55,-37.8231264,144.9780934,25,11200.3,Winter,False,0.9048,"great phone for the price i don't see what any complaints are about, this is a great budget phone. only issues i've noticed so far is some pictures taken indoors without flash are blurry. setting it to pro mode you can take faster pics",True
ORD064017,ID0581764394,2019-12-06,Thompson,"[('Universe Note', 1), ('Alcon 10', 2), ('iAssist Line', 2)]",25800,80.4,-37.80477020000001,144.9324692,25,19430.4,Summer,False,1.5565,five stars i received fast less one week and perfect,True
ORD099918,ID0746921891,2019-11-20,Nickolson,"[('Olivia x460', 1), ('Lucent 330S', 1)]",2455,39.79,-37.8247737,144.9823885,10,2249.29,Spring,False,1.3219,"bought for grandson ,he loves it's! he uses it daily after home work done.",True
ORD376713,ID0021579160,2019-03-07,Nickolson,"[('iStream', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Thunder line', 2)]",12560,49.7,-37.8200944,144.98049619999995,10,11353.7,Autumn,False,0.9768,false advertising they claim it includes an ‘oema/c adapter & data cable’ but you do not! you get a cheap china adapter and cable.,False
ORD178957,ID0304536421,2019-05-02,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",16040,68.05,-37.8232504,145.00684850000005,25,12098.05,Autumn,False,1.7946,"battery not what expected it's not a bad phone and brand. android one is amazing. camera works well. love xiaomi, but 3000 amps for a battery is ridiculous. had to recharge throughout the day- the first day after first charge",True
ORD436664,ID0301542599,2019-07-28,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('iAssist Line', 2), ('Toshika 750', 1)]",15510,65.84,-37.8221386,144.94986550000004,10,14024.84,Winter,False,1.082,i've enjoyed using my inferno hd8 tablet to play games.,True
ORD127741,ID0711331337,2019-11-29,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1)]",1655,104.81,-37.80646,144.95706059999995,25,1346.06,Spring,True,1.1183,"great on my verizon network i love the phone, it works on my verizon network very well. great buy also! only thing preventing a 5 star review is they sent me a bad usbc charger. it's been a great phone none the less.",True
ORD336831,ID6167247321,2019-03-17,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('Thunder line', 1), ('iStream', 2)]",8025,62.07,-37.8182414,144.96516469999997,0,8087.07,Autumn,True,0.3877,tends to overheat! 1*,False
ORD478430,ID1492145815,2019-07-08,Thompson,"[('iStream', 1), ('Olivia x460', 1), ('pearTV', 2), ('Alcon 10', 2)]",31895,60.15,-37.8132486,144.9512,5,30360.4,Winter,True,0.3689,phone only lasted 8 months with no problem phone was in good condition when received but 8 months after having the phone it started having issues. and now trying to use an sd card to help with memory and it keeps saying no sd card installed and there is one installed. not worth the money i spent on this phone now i have to order a new one,False
ORD036484,ID0780995790,2019-08-10,Thompson,"[('pearTV', 1), ('Olivia x460', 1)]",7535,63.69,-37.8029991,144.9495479,0,7598.69,Winter,True,1.0987,"doesn't work with att, tmobile, sprint, cricket, boost, or verizon. a waste of money doesn't work with att, tmobile, sprint, cricket, boost, or verizon. a waste of money",False
ORD171684,ID0033238507,2019-05-27,Nickolson,"[('pearTV', 1), ('Toshika 750', 1)]",10630,102.555,-37.801099,144.969947,15,9138.055,Autumn,False,1.9479,five stars very good value for money!,True
ORD025384,ID2859255484,2019-07-09,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('iStream', 1), ('Toshika 750', 2)]",30140,76.48,-37.8072074,144.9889321,10,27202.48,Winter,True,0.6351,"didn't have to by universe 8 or note 5 to get 6"" screen. great phone for price. not missing anything. awesome back camera. i don’t do selfies. good battery life. lasts all day and i am a heavy user. charges quickly. great for tv and movies. volume not terrific but decent.",True
ORD191422,ID1668522929,2019-11-25,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Candle Inferno', 2)]",5520,79.75,-37.8061468,144.9398977,25,4219.75,Spring,False,0.9621,i bought three of these and all three have worked flawlessly. if they weren't labeled as refurbished i wouldn't have known,True
ORD080487,ID0579322303,2019-04-20,Bakers,"[('Universe Note', 2), ('Thunder line', 2)]",11260,64.93,-37.814141,144.99189180000005,15,9635.93,Autumn,False,0.547,more choices i bought thiis to my co-worker and he really love it. delivered fast and secured.,True
ORD331621,ID5797758276,2019-12-15,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('Thunder line', 2)]",22160,71.99,-37.8067451,144.9450725,5,21123.99,Summer,False,0.6829,great! it's a great cellphone for business,True
ORD255738,ID0131215798,2019-09-09,Nickolson,"[('pearTV', 1), ('iAssist Line', 1), ('Universe Note', 1), ('Toshika 750', 1)]",16305,76.5,-37.8135325,144.9609245,15,13935.75,Spring,False,0.945,worth it! came earlier than stated and works perfectly fine :),True
ORD272158,ID1560149605,2019-06-28,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Universe Note', 2), ('pearTV', 2)]",22045,33.335,-37.8155045,144.9377081,0,22078.335,Winter,False,0.8815,"this is by far better than any alcon i've had this is by far better than any alcon i've had. easy transfer from old phone. takes great pictures, sound is great, easy to expand memory as well. don't have any connection or streaming issues which i constantly had with alcons.",True
ORD008905,ID6202471439,2019-04-19,Nickolson,"[('iStream', 2), ('Thunder line', 2), ('Alcon 10', 1), ('Universe Note', 1)]",17060,65.53,-37.8214333,144.9812586,15,14566.53,Autumn,False,1.0769,good phone works for everything i need it for and ... good phone works for everything i need it for and it was a great deal for the price i pay,True
ORD035607,ID0021579160,2019-02-08,Nickolson,"[('pearTV', 2), ('Toshika 750', 1)]",16940,94.25,-37.8200944,144.98049619999995,5,16187.25,Summer,True,0.9768,"great phone :) great phone, looks and feels brand new with no issues with any programs... i love the screen and camera ... it's a bit large though and putting it in my pocket is sometimes awkward",True
ORD224905,ID4315827366,2019-06-23,Bakers,"[('iStream', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",17230,63.8,-37.81219820000001,145.00032990000003,0,17293.8,Winter,False,0.511,great product the phone is working great so far no issues i got an otterbox for it as well 5/5,True
ORD406577,ID0708717121,2019-07-25,Thompson,"[('Thunder line', 1), ('Candle Inferno', 1)]",2610,67.38,-37.8062298,144.9580375,5,2546.88,Winter,False,1.2021,five stars is an amazing smartphone,True
ORD253782,ID5402876199,2019-04-24,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1)]",4680,64.37,-37.8204901,144.9772915,0,4744.37,Autumn,False,0.7126,five stars very satisfied.,True
ORD414922,ID0589419741,2019-01-18,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",15930,143.385,-37.809585,144.97267230000003,5,15276.885,Summer,True,1.0398,five stars nice phone i like it,True
ORD218586,ID1449308625,2019-06-19,Bakers,"[('Thunder line', 2), ('iAssist Line', 1), ('pearTV', 2)]",19205,62.3,-37.8174935,144.9888148,10,17346.8,Winter,True,1.0075,"seller is a scam very poor internet resepsone . have to tough 3 or 4 times before it will respond. tryed to call seller bit will not answer, cuts off after 4 rings.",False
ORD482557,ID0581706377,2019-10-10,Thompson,"[('iStream', 2), ('Alcon 10', 1)]",9250,164.77499999999998,-37.8060886,144.9288979,15,8027.275,Spring,True,1.7582,love it but having a hard time setting up all the apps,True
ORD099879,ID6167266637,2019-03-24,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,66.27,-37.8070125,144.96266630000005,25,8481.27,Autumn,True,1.4244,"phone was supposed to be factory unlocked, came locked with t-mobile i ordered a factory unlocked phone for a reason. i will update this review when they answer my request for a new phone unlocked per the offer and without t-mobile or any other provider apps on it.",False
ORD010167,ID4716795584,2019-09-07,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Universe Note', 2)]",8280,88.11,-37.8188479,144.9532874,5,7954.11,Spring,True,0.8783,one star not new. return. returned for refund. item stated new in box.,False
ORD177828,ID0554240021,2019-01-15,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",8765,74.02,-37.8206326,144.9484857,10,7962.52,Summer,False,0.8947,"make sure great product, make sure you're gsm service!!",True
ORD170585,ID0746912557,2019-07-14,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",10300,81.6,-37.8248451,144.98282609999995,25,7806.6,Winter,True,1.3589,five stars amazing phone! great baterrt life too!,True
ORD280589,ID0844493544,2019-02-17,Thompson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630,93.89,-37.8194519,144.95303940000005,25,3566.39,Summer,True,0.9193,a great phone a great phone for the money. camera is excellent. i had a g5 which was a good phone. this phone is better,True
ORD147430,ID0598405144,2019-08-23,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",10000,60.47,-37.814711,144.9635619,0,10060.47,Winter,True,0.6814,no curved screen i hate curved screen... would be a 5 star product e. ept for curved screen edges. drop from 2 feet and it cracks screen. i dropped my note 2 many times from 2 to 4 feet with no damage. olivia screwed up...,False
ORD237602,ID1463620812,2019-10-25,Bakers,"[('Alcon 10', 1), ('pearTV', 2), ('Universe Note', 2), ('Thunder line', 2)]",32830,102.49,-37.8167964,145.00726830000005,15,28007.99,Spring,True,1.3013,great color works greay great phone so far,True
ORD436697,ID0577456446,2019-10-02,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1), ('pearTV', 2)]",16070,66.92,-37.823147,144.98825449999995,10,14529.92,Spring,False,1.5873,"worse phone i ever bought the product has alot of issues and the original charger does not work with the phone, i had to buy a charger.",False
ORD371058,ID0031477171,2019-10-09,Bakers,"[('pearTV', 1), ('Toshika 750', 2), ('iStream', 2), ('Thunder line', 2)]",19610,105.14,-37.7998519,144.993109,15,16773.64,Spring,True,1.1446,"excellent quality this is a great phone, good quality, fast, and to me it takes excellent pictures.",True
ORD234742,ID0660545560,2019-12-14,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('iStream', 2)]",14250,90.5,-37.8128849,144.9902645,15,12203.0,Summer,True,0.5425,"would be nice to have instructions not a clue as to how to use it, nothing like our universe 7",True
ORD103137,ID3144992718,2019-11-15,Bakers,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,100.35,-37.81370870000001,144.9882469,25,6610.35,Spring,True,0.7404,love the phone this phone is worth buying. amazing features and amazing screen. way better than the phone i had before. thanks for the great phone,True
ORD064922,ID0777833061,2019-07-14,Thompson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('iStream', 1), ('Alcon 10', 1)]",20200,54.76,-37.8041053,144.95855769999997,5,19244.76,Winter,False,1.3895,"not unlocked just got my phone, the phone was not unlocked and did not come with the s pen .",False
ORD147399,ID0578064624,2019-03-07,Thompson,"[('Universe Note', 2), ('Olivia x460', 1)]",8125,82.04,-37.824603,144.9456639,10,7394.54,Autumn,True,1.3337,working great as a first tablet for my grandson. he loves it,True
ORD472680,ID1458422300,2019-08-21,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 2), ('iAssist Line', 2)]",19950,79.72,-37.818758,145.0068563,15,17037.22,Winter,True,1.4129,"great! the phone came in great condition, as far as i can see. i've been using the phone for about a month now and it's so far so good. holds an awesome charge, finger print reader is fine, the speaker quality is good and the camera is great. all are in good condition.",True
ORD269467,ID3218293561,2019-10-21,Thompson,"[('Olivia x460', 1), ('pearTV', 1)]",7535,64.62,-37.8050564,144.956005,0,7599.62,Spring,False,1.1561,not in english. impossbile to figure out. i hate this phone. i am sending it back. the icons are different and it does not indicate any of this in the description. even searching online you can't figure out how to change it to english.,False
ORD342021,ID3261098662,2019-03-29,Thompson,"[('iStream', 2), ('Olivia x460', 2)]",2750,81.61,-37.8192441,144.9330365,25,2144.11,Autumn,True,1.4345,"battery was the issue phone is fine, it works and looks good. no damage. its just that the battery didn't hold a decent charge. you'd think they would test the battery on it or leave notes saying battery isn't good.",True
ORD398323,ID0401416160,2019-05-20,Thompson,"[('pearTV', 1), ('Olivia x460', 2)]",8760,51.35,-37.8082922,144.9365023,0,8811.35,Autumn,False,1.0495,don’t buy did not work can not hear anything on it,False
ORD135660,ID0702376281,2019-06-07,Thompson,"[('iAssist Line', 2), ('Thunder line', 1)]",6630,62.88,-37.8055853,144.941927,25,5035.38,Winter,True,0.9094,two stars it had scratch all over and i thought it was unlocked,False
ORD200758,ID3884089009,2019-03-01,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,78.81,-37.8184279,144.94845719999995,15,2662.81,Autumn,True,0.6521,five stars great phone worth every penny.,True
ORD057663,ID3967630076,2019-12-11,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 2)]",2880,57.85,-37.8177898,144.95238799999996,15,2505.85,Summer,False,0.737,phone was defective. there needs to be better quality check on these phones. two phones we're purchase and one we're defective.,False
ORD142904,ID3774995964,2019-11-01,Bakers,"[('Alcon 10', 2), ('Universe Note', 1), ('iStream', 2), ('Toshika 750', 1)]",25970,105.1,-37.8075075,144.9804046,10,23478.1,Spring,True,1.3331,great buy. bought this to go with my thunder and love it. the speaker isn’t the best for music but works great in a kitchen for timers or alarms.,True
ORD141312,ID0202520404,2019-10-20,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Thunder line', 2), ('pearTV', 1)]",14125,126.705,-37.8029182,144.9281234,5,13545.455,Spring,False,1.9888,just ok i bought this phone for my dad and he hasn't had any complains with it except for the fingerprint reader. the fingerprint reader never works on the first try. may be it takes getting used to.,True
ORD109768,ID0746917828,2019-07-27,Nickolson,"[('iAssist Line', 1), ('Toshika 750', 2), ('Candle Inferno', 1)]",11295,26.515,-37.8243871,144.9830569,15,9627.265,Winter,False,1.3513,"to many adds in ui it has adds, sends info to manufacture,",False
ORD346853,ID0030942252,2019-05-09,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 2)]",18760,79.04,-37.805919,144.9392258,10,16963.04,Autumn,True,1.0203,four stars yes good price good phone!,True
ORD166524,ID0245807240,2019-08-23,Thompson,"[('Candle Inferno', 2), ('pearTV', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",16890,72.24,-37.7993877,144.9581656,10,15273.24,Winter,False,1.7719,so far it has been an outstanding phone that i would highly recommend. really have been enjoying the s7 edge.so far it has been an outstanding phone that i would highly recommend.,True
ORD100537,ID0702451774,2019-04-07,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Lucent 330S', 1), ('pearTV', 1)]",10065,67.41,-37.8045489,144.9432618,5,9629.16,Autumn,False,0.9644,five stars great little phone!,True
ORD082467,ID4297530208,2019-10-19,Nickolson,"[('Alcon 10', 2), ('pearTV', 1), ('Thunder line', 2), ('Universe Note', 2)]",35470,83.29,-37.80569620000001,144.9772251,0,35553.29,Spring,False,1.5866,love androids my phone cost more than my laptop. phones are way overpriced for paying out of pocket. if you're paying for the phone without a contract give the consumer a break.,True
ORD483712,ID0579986298,2019-06-16,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550,60.51,-37.8123341,144.9468664,0,5610.51,Winter,False,0.0417,"like it alots, something different than traditional television. the use of iassist is nice too.",True
ORD489366,ID0762836286,2019-06-19,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,51.04,-37.80348,144.936364,25,3564.79,Winter,False,1.3906,one star this is not an unlocked smartphone.it only works with verizon.i paid $900 .i had to return it.,False
ORD043723,ID0611991917,2019-12-15,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Toshika 750', 1)]",5700,82.95,-37.8025333,144.954166,5,5497.95,Summer,True,1.2898,no good the absolute worst phone ever.....constantly shuts off without warning. would not recommend this at all! i would give it zero stars if i could!,False
ORD199409,ID2481930362,2019-08-09,Bakers,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Lucent 330S', 1)]",2885,63.22,-37.8055111,144.9984334,0,2948.22,Winter,False,0.5732,i love it i love it. the phone is a little to big to go into your pants pocket but the phone is a good size to see or to hold in your hands.,True
ORD164781,ID0579497586,2019-06-12,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 1), ('iAssist Line', 2)]",14640,47.65,-37.814786700000006,144.9500749,10,13223.65,Winter,False,0.3539,crap at&t all ove the phone. wifi hotspot dont work (its locked). never have reception no matter where i am with straigt talk even tho everyone in my houshold have full reception on the same network. baterry is crap. and if you use the internet the phone overheats. worst buy ever,False
ORD208940,ID0594206733,2019-05-13,Nickolson,"[('Thunder line', 2), ('pearTV', 2)]",16980,77.82,-37.8162965,144.9657629,25,12812.82,Autumn,True,0.42,excellent purchase phone arrived quick and in better condition than expected. it's flawless. looks brand new and functions perfectly.,True
ORD208759,ID0591426700,2019-09-19,Nickolson,"[('Candle Inferno', 2), ('pearTV', 2), ('Olivia x460', 2)]",15930,75.27,-37.8188115,144.9625514,15,13615.77,Spring,False,0.616,works... fast ship. phone is in great condition just what i expected thanks for a good deal,True
ORD231942,ID0844496180,2019-02-14,Thompson,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410,93.72,-37.8200777,144.95059650000005,15,2992.22,Summer,True,0.8807,loving it pretty great,True
ORD471487,ID0441588022,2019-07-23,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 2)]",18610,50.28,-37.8114674,144.9365158,25,14007.78,Winter,False,0.9377,battery sucked had to buy a brand new one plus charger ... battery sucked had to buy a brand new one plus charger wouldn't charge the phone so also had to buy a charger,False
ORD123997,ID6209516581,2019-05-08,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Thunder line', 1), ('Olivia x460', 1)]",16495,82.17,-37.8027286,144.9665224,15,14102.92,Autumn,True,1.7862,"four stars this is a great phone, but as a former note2 owner i feel it's grown a bit too long.",True
ORD145702,ID2143839962,2019-09-05,Thompson,"[('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 1)]",15080,80.7,-37.8036511,144.9365946,0,15160.7,Spring,False,1.3628,bought as a gift for parents who aren't tech savy but were able to use it with ease,True
ORD007486,ID6167440999,2019-11-02,Nickolson,"[('iStream', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",3610,80.04,-37.81039060000001,144.9612267,5,3509.54,Spring,False,1.1705,"love it better technology and an amazing phone, love the features and getting to learn new things every day on this phone",True
ORD321923,ID6167278775,2019-04-24,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('Alcon 10', 1)]",14625,78.94,-37.8123649,144.9544336,15,12510.19,Autumn,True,0.6486,"great! i love my new phone. i went to verizon, they set it up for me and had it running within an hour. i am still learning all the little details. but it is easy to use, and it's a great value!",True
ORD234110,ID3938525751,2019-05-23,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,77.51,-37.82127929999999,144.966936,15,5840.51,Autumn,True,0.377,great phone if gps worked the phone is great for everyday biggest flaw is the gps malfunctions ramdomly,True
ORD249665,ID1459890794,2019-02-23,Bakers,"[('iStream', 2), ('Candle Inferno', 1), ('Thunder line', 1), ('Olivia x460', 1)]",4135,103.11,-37.8200096,145.01252069999995,15,3617.86,Summer,True,1.8852,"simple phone for husband this phone works great for my husband. he just wants a simple phone to use when needed. he doesn't want or need to go on the internet or take pictures, he just wants one to make phone calls. this phone works great for what he needs.",True
ORD336799,ID0663469696,2019-08-23,Bakers,"[('Thunder line', 2), ('Universe Note', 2)]",11260,71.65,-37.80001179999999,144.974997,0,11331.65,Winter,False,2.0982,"like everything about it. the music, the trivia games, the weather.",True
ORD150772,ID0579973149,2019-01-16,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('pearTV', 1)]",32850,50.55,-37.8115652,144.945775,25,24688.05,Summer,False,0.1678,wifi problems it runs good but my only problem so far i have is the wifi keeps disconnecting and it also shows a exclamation mark next to the wifi bars meaning it has trouble connecting. smh i shouldn't have bought this phone. don't waste you're money and i just got it today :(. i hope there's a solution,False
ORD409044,ID1459448723,2019-08-28,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1)]",9810,80.25,-37.8193751,145.0082644,10,8909.25,Winter,True,1.5503,works great for me (on sprint network) completely ready for a sim card and activation. working perfectly. no complaints.,True
ORD202777,ID0581740884,2019-03-14,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('pearTV', 2), ('Universe Note', 2)]",41870,83.6,-37.8049604,144.9315487,5,39860.1,Autumn,True,1.6125,five stars very pleased with my purchase,True
ORD053970,ID5797735127,2019-06-07,Thompson,"[('Thunder line', 1), ('Alcon 10', 1), ('iStream', 1)]",11280,67.47,-37.8035093,144.9484419,10,10219.47,Winter,False,1.0272,great product love this phone,True
